signal_id,signal_time,symbol,timeframe,expiry_seconds,expiry_label,entry_price,ema9,ema21,ema50,rsi,up_score,down_score,signal,result,result_time,exit_price
20260829122513502751,2026-08-29T22:22:00+00:00,EUR/GBP,1min,30,30 seconds,0.85584,0.8558370233216349,0.8558409375632339,0.8558385982452353,53.57142857143,65,20,UP,LOSS,2026-08-29T12:25:44.903106+00:00,0.85583
20260902184357909129,2026-09-03T04:35:00+00:00,USD/CAD,5min,60,1 minute,1.38361,1.384004512520307,1.3843111691205165,1.3853665969887374,19.999999999991118,5.0,70.0,DOWN,LOSS,2026-09-02T18:45:00.240674+00:00,1.39356
20260902185636235177,2026-09-03T04:54:00+00:00,EUR/USD,1min,60,1 minute,1.15858,1.1586206938921058,1.1586376680804622,1.1586645637859245,31.666666666655573,0.0,65.0,DOWN,LOSS,2026-09-02T19:46:42.946266+00:00,1.15915
